product_id,product_name,category,supplier,cost_price,retail_price,margin_pct,stock_qty,reorder_level,needs_reorder,warehouse,last_restocked,weight_kg,length_cm,width_cm,height_cm
PRD-027302,Product-27302,Books,Supplier-3,48.56,97.97,50.43,5194,174,False,Warehouse-C,2026-03-29,27.16,68.0,89.0,100.0
PRD-027303,Product-27303,Home,Supplier-4,140.07,333.24,57.97,4598,66,False,Warehouse-D,2026-03-06,19.42,85.0,23.0,6.0
PRD-027305,Product-27305,Food,Supplier-6,8.19,15.39,46.78,6694,268,False,Warehouse-A,2026-01-07,18.51,50.0,57.0,90.0
PRD-027306,Product-27306,Toys,Supplier-7,52.74,85.95,38.64,5009,128,False,Warehouse-B,2026-03-26,12.05,30.0,70.0,96.0
PRD-027307,Product-27307,Beauty,Supplier-8,143.67,278.62,48.44,1673,164,False,Warehouse-C,2026-02-18,2.16,93.0,69.0,13.0
PRD-027308,Product-27308,Auto,Supplier-9,46.23,106.3,56.51,8199,466,False,Warehouse-D,2025-10-17,12.67,82.0,12.0,12.0
PRD-027309,Product-27309,Garden,Supplier-10,46.66,118.53,60.63,6241,475,False,Warehouse-E,2025-11-16,5.48,85.0,1.0,24.0
PRD-027310,Product-27310,Electronics,Supplier-11,107.42,158.99,32.44,2188,86,False,Warehouse-A,2025-10-24,45.08,58.0,12.0,96.0
PRD-027311,Product-27311,Clothing,Supplier-12,138.3,242.78,43.03,6317,20,False,Warehouse-B,2025-10-10,38.83,79.0,48.0,69.0
PRD-027313,Product-27313,Home,Supplier-14,153.96,269.97,42.97,1845,279,False,Warehouse-D,2026-01-13,20.07,88.0,52.0,2.0
PRD-027314,Product-27314,Sports,Supplier-15,82.93,199.4,58.41,8964,213,False,Warehouse-E,2025-12-16,47.56,38.0,4.0,31.0
PRD-027315,Product-27315,Food,Supplier-16,177.53,473.85,62.53,9986,84,False,Warehouse-A,2025-12-19,25.06,67.0,41.0,8.0
PRD-027316,Product-27316,Toys,Supplier-17,28.72,74.37,61.38,1339,269,False,Warehouse-B,2026-03-27,42.61,77.0,14.0,67.0
PRD-027317,Product-27317,Beauty,Supplier-18,162.13,323.28,49.85,4283,331,False,Warehouse-C,2025-11-24,0.8,64.0,3.0,51.0
PRD-027318,Product-27318,Auto,Supplier-19,14.24,31.37,54.61,1373,311,False,Warehouse-D,2025-12-04,18.06,44.0,80.0,3.0
PRD-027319,Product-27319,Garden,Supplier-20,145.06,329.1,55.92,7798,197,False,Warehouse-E,2026-01-12,46.82,25.0,89.0,49.0
PRD-027321,Product-27321,Clothing,Supplier-22,115.89,161.66,28.31,7360,329,False,Warehouse-B,2025-11-12,3.64,89.0,59.0,62.0
PRD-027322,Product-27322,Books,Supplier-23,39.78,91.34,56.45,2994,215,False,Warehouse-C,2026-03-18,32.16,37.0,70.0,83.0
PRD-027323,Product-27323,Home,Supplier-24,130.12,174.68,25.51,6602,99,False,Warehouse-D,2025-11-19,24.67,51.0,11.0,22.0
PRD-027324,Product-27324,Sports,Supplier-25,81.55,128.94,36.75,7596,267,False,Warehouse-E,2025-10-24,27.31,8.0,7.0,49.0
PRD-027325,Product-27325,Food,Supplier-26,186.44,558.03,66.59,1565,375,False,Warehouse-A,2026-02-02,32.56,5.0,19.0,80.0
PRD-027326,Product-27326,Toys,Supplier-27,104.06,255.98,59.35,7450,78,False,Warehouse-B,2026-02-24,25.34,23.0,34.0,75.0
PRD-027327,Product-27327,Beauty,Supplier-28,155.47,247.05,37.07,7743,393,False,Warehouse-C,2026-01-08,25.21,97.0,41.0,80.0
PRD-027329,Product-27329,Garden,Supplier-30,72.05,209.62,65.63,2899,69,False,Warehouse-E,2025-12-02,26.62,47.0,50.0,98.0
PRD-027330,Product-27330,Electronics,Supplier-31,65.9,189.46,65.22,9932,137,False,Warehouse-A,2025-11-14,5.92,83.0,36.0,4.0
PRD-027331,Product-27331,Clothing,Supplier-32,120.89,264.93,54.37,4588,247,False,Warehouse-B,2025-11-19,44.17,99.0,27.0,9.0
PRD-027332,Product-27332,Books,Supplier-33,40.62,52.48,22.6,8555,184,False,Warehouse-C,2026-02-05,10.4,43.0,86.0,31.0
PRD-027333,Product-27333,Home,Supplier-34,37.1,79.46,53.31,7111,154,False,Warehouse-D,2025-11-02,47.41,39.0,70.0,21.0
PRD-027334,Product-27334,Sports,Supplier-35,158.67,322.93,50.87,9401,476,False,Warehouse-E,2026-01-24,28.52,85.0,23.0,10.0
PRD-027335,Product-27335,Food,Supplier-36,147.94,332.52,55.51,9313,325,False,Warehouse-A,2025-11-06,8.47,16.0,19.0,18.0
PRD-027337,Product-27337,Beauty,Supplier-38,135.99,396.11,65.67,6285,455,False,Warehouse-C,2025-12-14,28.19,46.0,74.0,76.0
PRD-027338,Product-27338,Auto,Supplier-39,26.52,41.96,36.8,6319,305,False,Warehouse-D,2026-02-10,23.72,81.0,51.0,90.0
PRD-027339,Product-27339,Garden,Supplier-40,8.52,20.04,57.49,8958,260,False,Warehouse-E,2026-02-13,26.57,38.0,53.0,4.0
PRD-027340,Product-27340,Electronics,Supplier-41,108.82,197.74,44.97,7854,383,False,Warehouse-A,2026-03-13,46.43,43.0,3.0,11.0
PRD-027341,Product-27341,Clothing,Supplier-42,183.05,221.89,17.5,6687,310,False,Warehouse-B,2025-12-02,22.49,53.0,2.0,93.0
PRD-027342,Product-27342,Books,Supplier-43,8.78,20.53,57.23,8528,59,False,Warehouse-C,2025-11-20,7.12,97.0,33.0,76.0
PRD-027343,Product-27343,Home,Supplier-44,62.97,111.71,43.63,6877,187,False,Warehouse-D,2026-02-02,3.25,79.0,46.0,69.0
PRD-027345,Product-27345,Food,Supplier-46,45.35,65.01,30.24,2736,197,False,Warehouse-A,2026-01-25,12.44,11.0,33.0,16.0
PRD-027346,Product-27346,Toys,Supplier-47,51.21,76.44,33.01,2484,478,False,Warehouse-B,2025-11-22,34.21,18.0,6.0,50.0
PRD-027347,Product-27347,Beauty,Supplier-48,69.08,95.0,27.28,7343,363,False,Warehouse-C,2026-03-04,13.44,30.0,41.0,34.0
PRD-027348,Product-27348,Auto,Supplier-49,168.31,271.47,38.0,2025,14,False,Warehouse-D,2025-12-23,1.64,71.0,41.0,80.0
PRD-027349,Product-27349,Garden,Supplier-50,117.49,208.25,43.58,3895,210,False,Warehouse-E,2025-12-17,27.97,33.0,90.0,89.0
PRD-027350,Product-27350,Electronics,Supplier-51,33.14,67.11,50.62,8548,52,False,Warehouse-A,2026-02-12,17.23,15.0,51.0,89.0
PRD-027351,Product-27351,Clothing,Supplier-52,181.08,321.91,43.75,8046,476,False,Warehouse-B,2025-10-18,31.16,38.0,26.0,51.0
PRD-027353,Product-27353,Home,Supplier-54,190.46,506.72,62.41,7620,73,False,Warehouse-D,2025-12-17,49.11,31.0,38.0,44.0
PRD-027354,Product-27354,Sports,Supplier-55,39.44,63.54,37.93,9678,233,False,Warehouse-E,2025-12-09,1.05,79.0,37.0,41.0
PRD-027355,Product-27355,Food,Supplier-56,146.71,177.62,17.4,897,364,False,Warehouse-A,2025-11-06,42.57,1.0,79.0,8.0
PRD-027356,Product-27356,Toys,Supplier-57,63.43,154.34,58.9,2048,64,False,Warehouse-B,2026-03-31,8.43,68.0,96.0,88.0
PRD-027357,Product-27357,Beauty,Supplier-58,36.16,101.32,64.31,2854,406,False,Warehouse-C,2026-01-31,42.54,44.0,61.0,54.0
PRD-027358,Product-27358,Auto,Supplier-59,71.46,116.61,38.72,6034,364,False,Warehouse-D,2025-12-10,19.21,98.0,34.0,85.0
PRD-027359,Product-27359,Garden,Supplier-60,182.57,227.72,19.83,7025,149,False,Warehouse-E,2026-01-20,4.43,96.0,16.0,92.0
PRD-027361,Product-27361,Clothing,Supplier-62,104.06,245.53,57.62,2846,287,False,Warehouse-B,2026-01-26,2.19,10.0,44.0,69.0
PRD-027362,Product-27362,Books,Supplier-63,156.0,361.37,56.83,8976,389,False,Warehouse-C,2026-03-30,19.68,77.0,42.0,74.0
PRD-027363,Product-27363,Home,Supplier-64,32.89,43.87,25.03,404,211,False,Warehouse-D,2026-02-03,43.18,35.0,19.0,57.0
PRD-027364,Product-27364,Sports,Supplier-65,6.96,19.4,64.12,4670,102,False,Warehouse-E,2026-01-04,28.56,94.0,10.0,66.0
PRD-027365,Product-27365,Food,Supplier-66,180.96,264.71,31.64,9926,37,False,Warehouse-A,2025-10-04,13.14,23.0,37.0,15.0
PRD-027366,Product-27366,Toys,Supplier-67,189.11,372.2,49.19,1951,43,False,Warehouse-B,2026-03-23,21.8,83.0,86.0,85.0
PRD-027367,Product-27367,Beauty,Supplier-68,185.48,410.67,54.83,5088,251,False,Warehouse-C,2026-03-29,40.56,82.0,38.0,52.0
PRD-027369,Product-27369,Garden,Supplier-70,177.73,472.96,62.42,6693,243,False,Warehouse-E,2026-02-18,23.28,24.0,28.0,3.0
PRD-027370,Product-27370,Electronics,Supplier-71,125.13,303.64,58.79,1242,352,False,Warehouse-A,2026-01-28,25.49,18.0,31.0,37.0
PRD-027371,Product-27371,Clothing,Supplier-72,17.85,37.37,52.23,436,350,False,Warehouse-B,2026-03-26,24.13,42.0,71.0,83.0
PRD-027372,Product-27372,Books,Supplier-73,84.38,106.24,20.58,1970,397,False,Warehouse-C,2025-12-01,26.12,41.0,49.0,55.0
PRD-027373,Product-27373,Home,Supplier-74,110.79,181.86,39.08,1709,264,False,Warehouse-D,2026-02-20,0.14,11.0,5.0,85.0
PRD-027374,Product-27374,Sports,Supplier-75,92.01,202.94,54.66,6657,299,False,Warehouse-E,2025-11-27,4.68,10.0,79.0,21.0
PRD-027375,Product-27375,Food,Supplier-76,66.07,194.01,65.95,4665,183,False,Warehouse-A,2025-11-12,18.67,6.0,92.0,40.0
PRD-027377,Product-27377,Beauty,Supplier-78,3.79,4.98,23.9,4671,312,False,Warehouse-C,2026-03-21,47.43,94.0,55.0,35.0
PRD-027378,Product-27378,Auto,Supplier-79,135.41,175.16,22.69,6313,446,False,Warehouse-D,2026-03-01,7.86,83.0,74.0,14.0
PRD-027379,Product-27379,Garden,Supplier-80,146.9,261.76,43.88,5865,147,False,Warehouse-E,2025-10-18,26.98,43.0,30.0,36.0
PRD-027380,Product-27380,Electronics,Supplier-81,192.59,375.47,48.71,4440,29,False,Warehouse-A,2025-10-23,4.94,30.0,68.0,49.0
PRD-027381,Product-27381,Clothing,Supplier-82,147.32,384.52,61.69,4344,103,False,Warehouse-B,2025-11-23,36.49,12.0,88.0,1.0
PRD-027382,Product-27382,Books,Supplier-83,166.49,466.69,64.33,4541,402,False,Warehouse-C,2025-10-13,34.95,45.0,6.0,1.0
PRD-027383,Product-27383,Home,Supplier-84,42.53,75.5,43.67,192,256,True,Warehouse-D,2026-02-08,42.12,21.0,36.0,3.0
PRD-027385,Product-27385,Food,Supplier-86,158.26,260.81,39.32,4918,386,False,Warehouse-A,2025-10-20,19.14,7.0,100.0,1.0
PRD-027386,Product-27386,Toys,Supplier-87,83.41,186.85,55.36,2933,137,False,Warehouse-B,2025-12-21,26.63,56.0,86.0,43.0
PRD-027387,Product-27387,Beauty,Supplier-88,190.63,319.54,40.34,9394,159,False,Warehouse-C,2025-12-13,27.03,35.0,96.0,49.0
PRD-027388,Product-27388,Auto,Supplier-89,151.38,365.85,58.62,3663,325,False,Warehouse-D,2026-03-23,19.92,52.0,53.0,2.0
PRD-027389,Product-27389,Garden,Supplier-90,37.75,107.49,64.88,2716,437,False,Warehouse-E,2026-02-04,1.08,19.0,1.0,75.0
PRD-027390,Product-27390,Electronics,Supplier-91,124.55,361.23,65.52,7481,51,False,Warehouse-A,2026-03-01,4.81,92.0,92.0,73.0
PRD-027391,Product-27391,Clothing,Supplier-92,194.27,266.13,27.0,7694,356,False,Warehouse-B,2026-01-01,34.66,14.0,98.0,80.0
PRD-027393,Product-27393,Home,Supplier-94,169.49,379.12,55.29,9241,240,False,Warehouse-D,2025-10-15,41.49,5.0,67.0,60.0
PRD-027394,Product-27394,Sports,Supplier-95,159.36,372.52,57.22,2010,486,False,Warehouse-E,2025-11-13,2.51,1.0,75.0,43.0
PRD-027395,Product-27395,Food,Supplier-96,131.88,236.91,44.33,5521,398,False,Warehouse-A,2025-10-12,9.8,48.0,24.0,74.0
PRD-027396,Product-27396,Toys,Supplier-97,11.43,23.87,52.12,3212,236,False,Warehouse-B,2025-11-24,48.25,96.0,46.0,14.0
PRD-027397,Product-27397,Beauty,Supplier-98,35.65,59.36,39.94,7139,40,False,Warehouse-C,2026-03-10,39.02,7.0,33.0,30.0
PRD-027398,Product-27398,Auto,Supplier-99,27.58,82.03,66.38,666,447,False,Warehouse-D,2026-02-20,33.04,29.0,94.0,16.0
PRD-027399,Product-27399,Garden,Supplier-100,16.35,22.92,28.66,8358,444,False,Warehouse-E,2025-12-18,43.9,20.0,19.0,31.0
PRD-027401,Product-27401,Clothing,Supplier-2,24.22,59.75,59.46,4039,385,False,Warehouse-B,2026-02-14,37.29,71.0,35.0,26.0
PRD-027402,Product-27402,Books,Supplier-3,192.1,321.91,40.32,2138,364,False,Warehouse-C,2025-11-27,15.79,36.0,40.0,66.0
PRD-027403,Product-27403,Home,Supplier-4,38.5,107.76,64.27,5587,258,False,Warehouse-D,2026-02-24,24.49,45.0,60.0,34.0
PRD-027404,Product-27404,Sports,Supplier-5,26.54,48.24,44.98,7826,245,False,Warehouse-E,2026-03-03,17.45,30.0,31.0,46.0
PRD-027405,Product-27405,Food,Supplier-6,79.97,150.63,46.91,387,77,False,Warehouse-A,2025-11-03,22.77,85.0,6.0,61.0
PRD-027406,Product-27406,Toys,Supplier-7,36.56,104.56,65.03,4983,161,False,Warehouse-B,2025-11-09,46.12,91.0,44.0,89.0
PRD-027407,Product-27407,Beauty,Supplier-8,5.19,11.45,54.67,6591,417,False,Warehouse-C,2025-12-26,11.22,34.0,52.0,30.0
PRD-027409,Product-27409,Garden,Supplier-10,12.0,28.08,57.26,528,187,False,Warehouse-E,2026-02-11,13.82,66.0,25.0,85.0
PRD-027410,Product-27410,Electronics,Supplier-11,194.29,256.33,24.2,8159,375,False,Warehouse-A,2025-10-09,45.38,92.0,59.0,1.0
PRD-027411,Product-27411,Clothing,Supplier-12,173.6,400.34,56.64,1246,339,False,Warehouse-B,2025-11-17,43.68,60.0,93.0,63.0
PRD-027412,Product-27412,Books,Supplier-13,51.93,139.54,62.78,784,422,False,Warehouse-C,2025-10-08,31.79,36.0,88.0,95.0
PRD-027413,Product-27413,Home,Supplier-14,101.53,233.46,56.51,6262,164,False,Warehouse-D,2025-11-24,23.95,76.0,78.0,59.0
PRD-027414,Product-27414,Sports,Supplier-15,30.94,38.01,18.6,7389,363,False,Warehouse-E,2026-03-25,31.75,1.0,74.0,91.0
PRD-027415,Product-27415,Food,Supplier-16,60.13,76.53,21.43,7526,333,False,Warehouse-A,2025-10-05,39.97,25.0,13.0,80.0
PRD-027417,Product-27417,Beauty,Supplier-18,136.22,218.38,37.62,8181,450,False,Warehouse-C,2026-03-14,43.06,8.0,51.0,20.0
PRD-027418,Product-27418,Auto,Supplier-19,152.25,425.72,64.24,1691,316,False,Warehouse-D,2026-03-24,49.38,99.0,20.0,47.0
PRD-027419,Product-27419,Garden,Supplier-20,45.37,130.79,65.31,2716,133,False,Warehouse-E,2025-11-17,19.39,18.0,94.0,17.0
PRD-027420,Product-27420,Electronics,Supplier-21,103.86,201.02,48.33,9147,456,False,Warehouse-A,2026-03-17,2.43,37.0,50.0,54.0
PRD-027421,Product-27421,Clothing,Supplier-22,185.76,284.61,34.73,9858,404,False,Warehouse-B,2026-02-04,8.49,84.0,39.0,18.0
PRD-027422,Product-27422,Books,Supplier-23,197.0,571.58,65.53,5954,233,False,Warehouse-C,2026-03-16,32.78,6.0,18.0,96.0
PRD-027423,Product-27423,Home,Supplier-24,52.49,109.76,52.18,7409,135,False,Warehouse-D,2026-03-14,36.58,8.0,7.0,18.0
PRD-027425,Product-27425,Food,Supplier-26,5.92,16.66,64.47,2243,165,False,Warehouse-A,2026-01-26,17.85,58.0,86.0,80.0
PRD-027426,Product-27426,Toys,Supplier-27,59.67,98.94,39.69,2206,166,False,Warehouse-B,2026-02-04,49.62,96.0,98.0,43.0
PRD-027427,Product-27427,Beauty,Supplier-28,165.43,306.3,45.99,6907,449,False,Warehouse-C,2026-03-01,38.62,81.0,64.0,51.0
PRD-027428,Product-27428,Auto,Supplier-29,179.48,362.68,50.51,2020,363,False,Warehouse-D,2026-02-06,21.61,78.0,74.0,94.0
PRD-027429,Product-27429,Garden,Supplier-30,7.1,10.11,29.77,7622,350,False,Warehouse-E,2025-12-15,21.39,24.0,19.0,75.0
PRD-027430,Product-27430,Electronics,Supplier-31,128.85,170.85,24.58,2315,112,False,Warehouse-A,2025-10-20,32.31,30.0,97.0,57.0
PRD-027431,Product-27431,Clothing,Supplier-32,187.29,383.59,51.17,7278,155,False,Warehouse-B,2025-11-24,40.26,86.0,51.0,84.0
PRD-027433,Product-27433,Home,Supplier-34,55.16,154.89,64.39,6319,237,False,Warehouse-D,2026-03-25,30.89,59.0,56.0,12.0
PRD-027434,Product-27434,Sports,Supplier-35,164.85,410.86,59.88,2707,431,False,Warehouse-E,2026-02-13,36.18,34.0,44.0,29.0
PRD-027435,Product-27435,Food,Supplier-36,33.89,51.94,34.75,7552,22,False,Warehouse-A,2025-10-12,7.87,30.0,10.0,88.0
PRD-027436,Product-27436,Toys,Supplier-37,88.76,246.77,64.03,8620,417,False,Warehouse-B,2025-12-17,7.6,78.0,4.0,76.0
PRD-027437,Product-27437,Beauty,Supplier-38,76.05,161.55,52.92,4634,46,False,Warehouse-C,2025-12-03,30.86,28.0,92.0,82.0
PRD-027438,Product-27438,Auto,Supplier-39,15.6,22.14,29.54,6522,116,False,Warehouse-D,2025-12-26,45.76,57.0,48.0,69.0
PRD-027439,Product-27439,Garden,Supplier-40,90.9,260.07,65.05,1758,93,False,Warehouse-E,2026-02-04,11.5,5.0,71.0,84.0
PRD-027441,Product-27441,Clothing,Supplier-42,134.58,378.4,64.43,5694,325,False,Warehouse-B,2026-02-10,12.35,11.0,14.0,19.0
PRD-027442,Product-27442,Books,Supplier-43,153.93,264.54,41.81,2259,230,False,Warehouse-C,2025-12-28,23.68,88.0,90.0,84.0
PRD-027443,Product-27443,Home,Supplier-44,135.25,404.63,66.57,8657,354,False,Warehouse-D,2025-11-20,28.69,32.0,33.0,62.0
PRD-027444,Product-27444,Sports,Supplier-45,186.32,502.6,62.93,8541,335,False,Warehouse-E,2026-02-10,47.42,30.0,29.0,51.0
PRD-027445,Product-27445,Food,Supplier-46,28.55,83.68,65.88,5344,390,False,Warehouse-A,2025-11-10,6.92,44.0,95.0,71.0
PRD-027446,Product-27446,Toys,Supplier-47,167.97,281.54,40.34,5626,239,False,Warehouse-B,2025-12-11,33.52,66.0,97.0,37.0
PRD-027447,Product-27447,Beauty,Supplier-48,67.65,160.13,57.75,2227,65,False,Warehouse-C,2025-11-07,6.82,49.0,70.0,64.0
PRD-027449,Product-27449,Garden,Supplier-50,122.77,276.67,55.63,652,362,False,Warehouse-E,2025-11-06,37.31,38.0,61.0,44.0
PRD-027450,Product-27450,Electronics,Supplier-51,179.01,239.39,25.22,2949,260,False,Warehouse-A,2025-10-13,43.4,33.0,65.0,98.0
PRD-027451,Product-27451,Clothing,Supplier-52,84.34,168.15,49.84,5887,224,False,Warehouse-B,2026-02-11,21.93,14.0,79.0,74.0
PRD-027452,Product-27452,Books,Supplier-53,141.74,367.69,61.45,5678,344,False,Warehouse-C,2026-01-03,15.34,94.0,54.0,46.0
PRD-027453,Product-27453,Home,Supplier-54,38.04,92.98,59.09,4394,489,False,Warehouse-D,2025-11-24,48.41,5.0,43.0,39.0
PRD-027454,Product-27454,Sports,Supplier-55,85.54,220.13,61.14,9826,387,False,Warehouse-E,2026-03-19,9.65,29.0,74.0,13.0
PRD-027455,Product-27455,Food,Supplier-56,12.94,33.46,61.33,3302,361,False,Warehouse-A,2025-12-21,25.29,63.0,87.0,38.0
PRD-027457,Product-27457,Beauty,Supplier-58,78.51,161.69,51.44,5934,395,False,Warehouse-C,2026-01-02,2.18,72.0,49.0,66.0
PRD-027458,Product-27458,Auto,Supplier-59,48.31,86.29,44.01,6932,450,False,Warehouse-D,2025-12-24,35.11,100.0,23.0,72.0
PRD-027459,Product-27459,Garden,Supplier-60,161.52,352.6,54.19,5901,232,False,Warehouse-E,2025-12-18,22.5,21.0,95.0,21.0
PRD-027460,Product-27460,Electronics,Supplier-61,65.99,161.3,59.09,5480,229,False,Warehouse-A,2026-01-17,16.52,31.0,8.0,32.0
PRD-027461,Product-27461,Clothing,Supplier-62,82.05,148.96,44.92,1008,94,False,Warehouse-B,2026-01-29,29.72,39.0,60.0,72.0
PRD-027462,Product-27462,Books,Supplier-63,43.28,94.87,54.38,5094,321,False,Warehouse-C,2026-03-03,31.44,24.0,88.0,29.0
PRD-027463,Product-27463,Home,Supplier-64,105.12,241.28,56.43,939,396,False,Warehouse-D,2025-12-06,41.1,80.0,73.0,73.0
PRD-027465,Product-27465,Food,Supplier-66,140.21,367.38,61.84,8207,419,False,Warehouse-A,2026-02-27,14.2,66.0,12.0,2.0
PRD-027466,Product-27466,Toys,Supplier-67,192.01,537.49,64.28,9329,232,False,Warehouse-B,2026-01-03,9.79,81.0,83.0,74.0
PRD-027467,Product-27467,Beauty,Supplier-68,119.38,323.29,63.07,5494,365,False,Warehouse-C,2025-10-09,48.1,86.0,25.0,11.0
PRD-027468,Product-27468,Auto,Supplier-69,152.55,232.68,34.44,5979,491,False,Warehouse-D,2026-01-24,15.05,14.0,99.0,21.0
PRD-027469,Product-27469,Garden,Supplier-70,84.96,252.45,66.35,1372,344,False,Warehouse-E,2026-03-06,43,19.0,54.0,42.0
PRD-027470,Product-27470,Electronics,Supplier-71,144.91,363.34,60.12,3696,56,False,Warehouse-A,2025-11-06,15.06,25.0,87.0,59.0
PRD-027471,Product-27471,Clothing,Supplier-72,104.4,304.71,65.74,6724,213,False,Warehouse-B,2026-01-28,17.75,27.0,45.0,96.0
PRD-027473,Product-27473,Home,Supplier-74,99.1,197.48,49.82,9172,141,False,Warehouse-D,2025-11-18,10.51,94.0,93.0,58.0
PRD-027474,Product-27474,Sports,Supplier-75,121.19,336.22,63.96,9035,172,False,Warehouse-E,2026-03-07,48.49,37.0,29.0,88.0
PRD-027475,Product-27475,Food,Supplier-76,20.54,29.08,29.37,6544,65,False,Warehouse-A,2025-12-27,2.91,97.0,5.0,47.0
PRD-027476,Product-27476,Toys,Supplier-77,118.73,208.25,42.99,5965,260,False,Warehouse-B,2026-01-19,23.25,89.0,39.0,34.0
PRD-027477,Product-27477,Beauty,Supplier-78,91.9,136.69,32.77,3268,367,False,Warehouse-C,2026-02-02,39.93,47.0,19.0,2.0
PRD-027478,Product-27478,Auto,Supplier-79,14.57,35.73,59.22,1214,375,False,Warehouse-D,2025-11-11,46.36,31.0,76.0,4.0
PRD-027479,Product-27479,Garden,Supplier-80,138.78,193.92,28.43,8057,219,False,Warehouse-E,2026-03-27,18.68,33.0,20.0,79.0
PRD-027481,Product-27481,Clothing,Supplier-82,188.54,458.9,58.91,90,161,True,Warehouse-B,2026-02-16,1.44,96.0,16.0,79.0
PRD-027482,Product-27482,Books,Supplier-83,122.81,349.21,64.83,1574,482,False,Warehouse-C,2025-11-28,31.85,31.0,21.0,25.0
PRD-027483,Product-27483,Home,Supplier-84,75.06,220.53,65.96,6184,114,False,Warehouse-D,2025-11-23,18.89,100.0,30.0,29.0
PRD-027484,Product-27484,Sports,Supplier-85,102.43,243.04,57.85,5997,167,False,Warehouse-E,2025-11-05,38.51,62.0,80.0,31.0
PRD-027485,Product-27485,Food,Supplier-86,61.46,128.31,52.1,9539,186,False,Warehouse-A,2026-01-03,21.72,7.0,84.0,13.0
PRD-027486,Product-27486,Toys,Supplier-87,161.46,391.81,58.79,4211,176,False,Warehouse-B,2026-01-13,37.57,63.0,83.0,85.0
PRD-027487,Product-27487,Beauty,Supplier-88,54.65,74.49,26.63,8812,356,False,Warehouse-C,2025-12-04,26.21,85.0,100.0,5.0
PRD-027489,Product-27489,Garden,Supplier-90,111.24,331.78,66.47,5944,50,False,Warehouse-E,2025-10-31,5.99,94.0,29.0,78.0
PRD-027490,Product-27490,Electronics,Supplier-91,172.53,428.18,59.71,8904,48,False,Warehouse-A,2026-02-20,10.89,75.0,15.0,63.0
PRD-027491,Product-27491,Clothing,Supplier-92,36.01,43.68,17.56,7329,87,False,Warehouse-B,2025-10-03,18.75,19.0,9.0,93.0
PRD-027492,Product-27492,Books,Supplier-93,177.64,401.73,55.78,552,30,False,Warehouse-C,2025-11-12,10.33,25.0,45.0,61.0
PRD-027493,Product-27493,Home,Supplier-94,80.99,176.65,54.15,9363,141,False,Warehouse-D,2025-11-10,25.37,54.0,54.0,49.0
PRD-027494,Product-27494,Sports,Supplier-95,186.04,391.51,52.48,3050,269,False,Warehouse-E,2026-03-21,24,27.0,73.0,54.0
PRD-027495,Product-27495,Food,Supplier-96,144.59,432.75,66.59,7993,193,False,Warehouse-A,2026-04-01,44.86,33.0,51.0,84.0
PRD-027497,Product-27497,Beauty,Supplier-98,44.91,105.49,57.43,1781,259,False,Warehouse-C,2026-01-31,17.64,89.0,3.0,44.0
PRD-027498,Product-27498,Auto,Supplier-99,70.64,198.91,64.49,2335,447,False,Warehouse-D,2026-02-27,45.22,45.0,14.0,67.0
PRD-027499,Product-27499,Garden,Supplier-100,69.29,110.45,37.27,6527,218,False,Warehouse-E,2025-12-11,14.41,95.0,36.0,92.0
PRD-027500,Product-27500,Electronics,Supplier-1,109.98,321.08,65.75,6955,498,False,Warehouse-A,2025-10-30,44.38,42.0,34.0,11.0
PRD-027501,Product-27501,Clothing,Supplier-2,180.45,328.8,45.12,546,178,False,Warehouse-B,2025-10-11,10.77,34.0,55.0,70.0
PRD-027502,Product-27502,Books,Supplier-3,20.82,56.38,63.07,880,299,False,Warehouse-C,2025-10-17,47.8,3.0,32.0,69.0
PRD-027503,Product-27503,Home,Supplier-4,65.61,192.89,65.99,9028,90,False,Warehouse-D,2025-11-17,19.18,61.0,25.0,30.0
PRD-027505,Product-27505,Food,Supplier-6,69.81,192.77,63.79,6467,415,False,Warehouse-A,2026-03-31,12.73,62.0,35.0,26.0
PRD-027506,Product-27506,Toys,Supplier-7,179.5,476.34,62.32,4071,262,False,Warehouse-B,2025-12-02,14.6,72.0,65.0,46.0
PRD-027507,Product-27507,Beauty,Supplier-8,5.42,6.96,22.13,8680,102,False,Warehouse-C,2025-11-23,1.47,9.0,67.0,66.0
PRD-027508,Product-27508,Auto,Supplier-9,2.24,3.49,35.82,4282,337,False,Warehouse-D,2025-12-06,20.89,64.0,100.0,30.0
PRD-027509,Product-27509,Garden,Supplier-10,197.15,472.23,58.25,9526,441,False,Warehouse-E,2025-11-24,1.87,32.0,10.0,54.0
